  0%|          | 0/3602 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 3.2365, 'grad_norm': 24.14102005697424, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.2423, 'grad_norm': 2.795924947552073, 'learning_rate': 6.21319683452929e-07, 'epoch': 0.88}
{'loss': 1.1942, 'grad_norm': 2.5715904782865544, 'learning_rate': 6.208833746300445e-07, 'epoch': 0.88}
{'loss': 1.1808, 'grad_norm': 2.786038934870602, 'learning_rate': 6.204469680228623e-07, 'epoch': 0.88}
{'loss': 1.2298, 'grad_norm': 2.7054646107377076, 'learning_rate': 6.200104639843983e-07, 'epoch': 0.88}
{'loss': 1.2054, 'grad_norm': 2.6345105536364457, 'learning_rate': 6.195738628677466e-07, 'epoch': 0.88}
{'loss': 1.1554, 'grad_norm': 2.6362412513039684, 'learning_rate': 6.191371650260803e-07, 'epoch': 0.88}
{'loss': 1.3055, 'grad_norm': 2.6815626508216734, 'learning_rate': 6.187003708126504e-07, 'epoch': 0.88}
{'loss': 1.2469, 'grad_norm': 2.6428825157169227, 'learning_rate': 6.18263480580786e-07, 'epoch': 0.88}
{'loss': 1.1553, 'grad_norm': 2.885193533699186, 'learning_rate': 6.178264946838941e-07, 'epoch': 0.88}
{'loss': 1.203, 'grad_norm': 2.8167512564437724, 'learning_rate': 6.173894134754587e-07, 'epoch': 0.88}
{'loss': 1.2076, 'grad_norm': 2.6631758885479972, 'learning_rate': 6.169522373090412e-07, 'epoch': 0.89}
{'loss': 1.221, 'grad_norm': 3.0241311152557384, 'learning_rate': 6.165149665382794e-07, 'epoch': 0.89}
{'loss': 1.1775, 'grad_norm': 2.8658460923829456, 'learning_rate': 6.160776015168882e-07, 'epoch': 0.89}
{'loss': 1.1758, 'grad_norm': 2.671761105767148, 'learning_rate': 6.156401425986581e-07, 'epoch': 0.89}
{'loss': 1.1766, 'grad_norm': 2.7999771152137316, 'learning_rate': 6.152025901374564e-07, 'epoch': 0.89}
{'loss': 1.2573, 'grad_norm': 2.6166421179202937, 'learning_rate': 6.147649444872251e-07, 'epoch': 0.89}
{'loss': 1.2166, 'grad_norm': 2.877410510011212, 'learning_rate': 6.143272060019825e-07, 'epoch': 0.89}
{'loss': 1.217, 'grad_norm': 2.5501414039224946, 'learning_rate': 6.138893750358212e-07, 'epoch': 0.89}
{'loss': 1.1919, 'grad_norm': 2.796540321030917, 'learning_rate': 6.134514519429089e-07, 'epoch': 0.89}
{'loss': 1.1906, 'grad_norm': 2.6200040669599614, 'learning_rate': 6.130134370774881e-07, 'epoch': 0.89}
{'loss': 1.2608, 'grad_norm': 2.842488016284628, 'learning_rate': 6.125753307938753e-07, 'epoch': 0.89}
{'loss': 1.1912, 'grad_norm': 2.5546420843289424, 'learning_rate': 6.121371334464609e-07, 'epoch': 0.89}
{'loss': 1.332, 'grad_norm': 2.943582797392476, 'learning_rate': 6.116988453897089e-07, 'epoch': 0.89}
{'loss': 1.1988, 'grad_norm': 2.7820079077848856, 'learning_rate': 6.112604669781572e-07, 'epoch': 0.89}
{'loss': 1.2065, 'grad_norm': 2.7896963819904808, 'learning_rate': 6.10821998566416e-07, 'epoch': 0.89}
{'loss': 1.2258, 'grad_norm': 2.690110507599604, 'learning_rate': 6.103834405091687e-07, 'epoch': 0.89}
{'loss': 1.1142, 'grad_norm': 3.0302759504006596, 'learning_rate': 6.099447931611716e-07, 'epoch': 0.89}
{'loss': 1.2228, 'grad_norm': 2.9165926048038866, 'learning_rate': 6.095060568772523e-07, 'epoch': 0.89}
{'loss': 1.3074, 'grad_norm': 2.9332145635260103, 'learning_rate': 6.090672320123113e-07, 'epoch': 0.9}
{'loss': 1.2561, 'grad_norm': 2.8528313205682685, 'learning_rate': 6.086283189213202e-07, 'epoch': 0.9}
{'loss': 1.2473, 'grad_norm': 2.69142077081878, 'learning_rate': 6.08189317959322e-07, 'epoch': 0.9}
{'loss': 1.283, 'grad_norm': 3.106560294696286, 'learning_rate': 6.077502294814311e-07, 'epoch': 0.9}
{'loss': 1.2277, 'grad_norm': 2.8021250053998963, 'learning_rate': 6.073110538428322e-07, 'epoch': 0.9}
{'loss': 1.2717, 'grad_norm': 2.7819998245497692, 'learning_rate': 6.06871791398781e-07, 'epoch': 0.9}
{'loss': 1.2016, 'grad_norm': 2.717392256487837, 'learning_rate': 6.064324425046029e-07, 'epoch': 0.9}
{'loss': 1.193, 'grad_norm': 2.6440058321318096, 'learning_rate': 6.05993007515694e-07, 'epoch': 0.9}
{'loss': 1.2391, 'grad_norm': 2.838841503803128, 'learning_rate': 6.055534867875193e-07, 'epoch': 0.9}
{'loss': 1.2159, 'grad_norm': 2.854119196683318, 'learning_rate': 6.051138806756135e-07, 'epoch': 0.9}
{'loss': 1.1311, 'grad_norm': 2.936089423491081, 'learning_rate': 6.046741895355802e-07, 'epoch': 0.9}
{'loss': 1.2535, 'grad_norm': 2.744459355978022, 'learning_rate': 6.042344137230918e-07, 'epoch': 0.9}
{'loss': 1.21, 'grad_norm': 2.602252807094147, 'learning_rate': 6.037945535938895e-07, 'epoch': 0.9}
{'loss': 1.266, 'grad_norm': 2.734538808674333, 'learning_rate': 6.033546095037824e-07, 'epoch': 0.9}
{'loss': 1.134, 'grad_norm': 2.8348209666418924, 'learning_rate': 6.029145818086474e-07, 'epoch': 0.9}
{'loss': 1.2133, 'grad_norm': 3.1662719417055527, 'learning_rate': 6.024744708644297e-07, 'epoch': 0.9}
{'loss': 1.1993, 'grad_norm': 2.9077605967655615, 'learning_rate': 6.020342770271408e-07, 'epoch': 0.9}
{'loss': 1.1941, 'grad_norm': 2.735843502425499, 'learning_rate': 6.015940006528601e-07, 'epoch': 0.9}
{'loss': 1.1729, 'grad_norm': 2.7883562022663884, 'learning_rate': 6.011536420977336e-07, 'epoch': 0.91}
{'loss': 1.2075, 'grad_norm': 2.609408927040029, 'learning_rate': 6.007132017179732e-07, 'epoch': 0.91}
{'loss': 1.1442, 'grad_norm': 2.877427389505171, 'learning_rate': 6.002726798698579e-07, 'epoch': 0.91}
{'loss': 1.2112, 'grad_norm': 2.6154790712285907, 'learning_rate': 5.998320769097321e-07, 'epoch': 0.91}
{'loss': 1.2158, 'grad_norm': 2.8794755836672916, 'learning_rate': 5.993913931940057e-07, 'epoch': 0.91}
{'loss': 1.2522, 'grad_norm': 2.792692342848721, 'learning_rate': 5.989506290791541e-07, 'epoch': 0.91}
{'loss': 1.2876, 'grad_norm': 2.7193499761128312, 'learning_rate': 5.985097849217178e-07, 'epoch': 0.91}
{'loss': 1.1325, 'grad_norm': 2.595164255455299, 'learning_rate': 5.980688610783019e-07, 'epoch': 0.91}
{'loss': 1.2082, 'grad_norm': 2.891723774515771, 'learning_rate': 5.976278579055761e-07, 'epoch': 0.91}
{'loss': 1.2038, 'grad_norm': 2.730386818373525, 'learning_rate': 5.971867757602741e-07, 'epoch': 0.91}
{'loss': 1.2512, 'grad_norm': 2.6693898713945416, 'learning_rate': 5.967456149991938e-07, 'epoch': 0.91}
{'loss': 1.1953, 'grad_norm': 2.766356462657805, 'learning_rate': 5.963043759791961e-07, 'epoch': 0.91}
{'loss': 1.3012, 'grad_norm': 2.783653159342688, 'learning_rate': 5.95863059057206e-07, 'epoch': 0.91}
{'loss': 1.2063, 'grad_norm': 2.704451253572853, 'learning_rate': 5.954216645902108e-07, 'epoch': 0.91}
{'loss': 1.1546, 'grad_norm': 2.8990221435010244, 'learning_rate': 5.949801929352609e-07, 'epoch': 0.91}
{'loss': 1.2261, 'grad_norm': 2.772737852639569, 'learning_rate': 5.945386444494691e-07, 'epoch': 0.91}
{'loss': 1.2553, 'grad_norm': 2.7090382295879287, 'learning_rate': 5.940970194900103e-07, 'epoch': 0.91}
{'loss': 1.2625, 'grad_norm': 2.953473022104244, 'learning_rate': 5.936553184141213e-07, 'epoch': 0.91}
{'loss': 1.2186, 'grad_norm': 2.8838783766039504, 'learning_rate': 5.932135415791003e-07, 'epoch': 0.92}
{'loss': 1.2589, 'grad_norm': 2.6605131198474243, 'learning_rate': 5.92771689342307e-07, 'epoch': 0.92}
{'loss': 1.2247, 'grad_norm': 2.8645368953621952, 'learning_rate': 5.923297620611622e-07, 'epoch': 0.92}
{'loss': 1.2474, 'grad_norm': 2.7924826025788962, 'learning_rate': 5.91887760093147e-07, 'epoch': 0.92}
{'loss': 1.2455, 'grad_norm': 2.744578897273371, 'learning_rate': 5.914456837958032e-07, 'epoch': 0.92}
{'loss': 1.2404, 'grad_norm': 2.7167395268488654, 'learning_rate': 5.910035335267326e-07, 'epoch': 0.92}
{'loss': 1.2503, 'grad_norm': 2.8966839429000526, 'learning_rate': 5.905613096435971e-07, 'epoch': 0.92}
{'loss': 1.1954, 'grad_norm': 2.7011541539152546, 'learning_rate': 5.901190125041178e-07, 'epoch': 0.92}
{'loss': 1.2013, 'grad_norm': 2.8275004499154326, 'learning_rate': 5.896766424660751e-07, 'epoch': 0.92}
{'loss': 1.2898, 'grad_norm': 2.7624207976384008, 'learning_rate': 5.892341998873088e-07, 'epoch': 0.92}
{'loss': 1.2224, 'grad_norm': 2.742962444377674, 'learning_rate': 5.887916851257166e-07, 'epoch': 0.92}
{'loss': 1.2263, 'grad_norm': 2.913628901172582, 'learning_rate': 5.883490985392556e-07, 'epoch': 0.92}
{'loss': 1.2396, 'grad_norm': 2.9590279926931062, 'learning_rate': 5.879064404859399e-07, 'epoch': 0.92}
{'loss': 1.1329, 'grad_norm': 2.9136350702502973, 'learning_rate': 5.874637113238426e-07, 'epoch': 0.92}
{'loss': 1.2236, 'grad_norm': 2.7151267213674597, 'learning_rate': 5.870209114110929e-07, 'epoch': 0.92}
{'loss': 1.1921, 'grad_norm': 2.969901625656481, 'learning_rate': 5.865780411058785e-07, 'epoch': 0.92}
{'loss': 1.2534, 'grad_norm': 2.977801800854474, 'learning_rate': 5.861351007664433e-07, 'epoch': 0.92}
{'loss': 1.2265, 'grad_norm': 2.872643618413563, 'learning_rate': 5.856920907510885e-07, 'epoch': 0.92}
{'loss': 1.2105, 'grad_norm': 2.646467240976553, 'learning_rate': 5.852490114181709e-07, 'epoch': 0.93}
{'loss': 1.2559, 'grad_norm': 2.839460944553592, 'learning_rate': 5.848058631261038e-07, 'epoch': 0.93}
{'loss': 1.1956, 'grad_norm': 2.7678878696039146, 'learning_rate': 5.843626462333563e-07, 'epoch': 0.93}
{'loss': 1.2184, 'grad_norm': 2.8421172521057008, 'learning_rate': 5.839193610984529e-07, 'epoch': 0.93}
{'loss': 1.1833, 'grad_norm': 2.745347757095254, 'learning_rate': 5.834760080799734e-07, 'epoch': 0.93}
{'loss': 1.2401, 'grad_norm': 2.6072226135882413, 'learning_rate': 5.83032587536552e-07, 'epoch': 0.93}
{'loss': 1.2182, 'grad_norm': 2.892696779660877, 'learning_rate': 5.825890998268783e-07, 'epoch': 0.93}
{'loss': 1.2509, 'grad_norm': 2.8646618287151973, 'learning_rate': 5.821455453096959e-07, 'epoch': 0.93}
{'loss': 1.1805, 'grad_norm': 2.75573592236595, 'learning_rate': 5.817019243438024e-07, 'epoch': 0.93}
{'loss': 1.2511, 'grad_norm': 2.9717910491582242, 'learning_rate': 5.81258237288049e-07, 'epoch': 0.93}
{'loss': 1.1745, 'grad_norm': 2.6612213296181975, 'learning_rate': 5.808144845013407e-07, 'epoch': 0.93}
{'loss': 1.2705, 'grad_norm': 2.700298083850217, 'learning_rate': 5.803706663426354e-07, 'epoch': 0.93}
{'loss': 1.2261, 'grad_norm': 2.6195656548097372, 'learning_rate': 5.799267831709442e-07, 'epoch': 0.93}
{'loss': 1.2346, 'grad_norm': 2.8306785070509566, 'learning_rate': 5.7948283534533e-07, 'epoch': 0.93}
{'loss': 1.1964, 'grad_norm': 2.811222632022198, 'learning_rate': 5.790388232249093e-07, 'epoch': 0.93}
{'loss': 1.202, 'grad_norm': 2.8339371687778456, 'learning_rate': 5.785947471688495e-07, 'epoch': 0.93}
{'loss': 1.2055, 'grad_norm': 2.8220778855195876, 'learning_rate': 5.781506075363702e-07, 'epoch': 0.93}
{'loss': 1.1699, 'grad_norm': 2.6861839963981735, 'learning_rate': 5.77706404686742e-07, 'epoch': 0.93}
{'loss': 1.2223, 'grad_norm': 2.7541477800075995, 'learning_rate': 5.772621389792874e-07, 'epoch': 0.94}
{'loss': 1.2101, 'grad_norm': 2.863904017053521, 'learning_rate': 5.76817810773379e-07, 'epoch': 0.94}
{'loss': 1.2056, 'grad_norm': 2.763720380712525, 'learning_rate': 5.763734204284406e-07, 'epoch': 0.94}
{'loss': 1.2254, 'grad_norm': 2.733022929498051, 'learning_rate': 5.759289683039458e-07, 'epoch': 0.94}
{'loss': 1.2364, 'grad_norm': 2.7650548143905134, 'learning_rate': 5.754844547594181e-07, 'epoch': 0.94}
{'loss': 1.2224, 'grad_norm': 2.797976879836558, 'learning_rate': 5.75039880154431e-07, 'epoch': 0.94}
{'loss': 1.2353, 'grad_norm': 2.6776829297411435, 'learning_rate': 5.745952448486073e-07, 'epoch': 0.94}
{'loss': 1.1845, 'grad_norm': 2.9232135011169005, 'learning_rate': 5.741505492016191e-07, 'epoch': 0.94}
{'loss': 1.284, 'grad_norm': 2.7533511337285415, 'learning_rate': 5.737057935731867e-07, 'epoch': 0.94}
{'loss': 1.1484, 'grad_norm': 2.717964658470836, 'learning_rate': 5.732609783230796e-07, 'epoch': 0.94}
{'loss': 1.213, 'grad_norm': 2.587690273520111, 'learning_rate': 5.72816103811115e-07, 'epoch': 0.94}
{'loss': 1.2214, 'grad_norm': 2.902553353915384, 'learning_rate': 5.723711703971588e-07, 'epoch': 0.94}
{'loss': 1.2643, 'grad_norm': 2.7827687750612777, 'learning_rate': 5.719261784411232e-07, 'epoch': 0.94}
{'loss': 1.1976, 'grad_norm': 2.5014774844038814, 'learning_rate': 5.714811283029694e-07, 'epoch': 0.94}
{'loss': 1.2405, 'grad_norm': 2.5628868176876156, 'learning_rate': 5.710360203427043e-07, 'epoch': 0.94}
{'loss': 1.2297, 'grad_norm': 2.8117840303579578, 'learning_rate': 5.705908549203822e-07, 'epoch': 0.94}
{'loss': 1.2502, 'grad_norm': 2.6496714479308787, 'learning_rate': 5.701456323961041e-07, 'epoch': 0.94}
{'loss': 1.2077, 'grad_norm': 2.807636098963403, 'learning_rate': 5.697003531300167e-07, 'epoch': 0.94}
{'loss': 1.198, 'grad_norm': 3.0347914012477166, 'learning_rate': 5.692550174823128e-07, 'epoch': 0.95}
{'loss': 1.2333, 'grad_norm': 2.726226979938503, 'learning_rate': 5.688096258132309e-07, 'epoch': 0.95}
{'loss': 1.2243, 'grad_norm': 2.7050176456788755, 'learning_rate': 5.683641784830544e-07, 'epoch': 0.95}
{'loss': 1.2844, 'grad_norm': 2.757425516734829, 'learning_rate': 5.679186758521124e-07, 'epoch': 0.95}
{'loss': 1.2428, 'grad_norm': 2.697698207803775, 'learning_rate': 5.67473118280778e-07, 'epoch': 0.95}
{'loss': 1.1793, 'grad_norm': 2.863602551513137, 'learning_rate': 5.670275061294696e-07, 'epoch': 0.95}
{'loss': 1.17, 'grad_norm': 2.877209194625442, 'learning_rate': 5.665818397586491e-07, 'epoch': 0.95}
{'loss': 1.2223, 'grad_norm': 2.62600578776552, 'learning_rate': 5.661361195288222e-07, 'epoch': 0.95}
{'loss': 1.2188, 'grad_norm': 2.6568096359289948, 'learning_rate': 5.656903458005384e-07, 'epoch': 0.95}
{'loss': 1.1459, 'grad_norm': 2.778121568288414, 'learning_rate': 5.652445189343908e-07, 'epoch': 0.95}
{'loss': 1.1911, 'grad_norm': 2.9183043353305065, 'learning_rate': 5.647986392910149e-07, 'epoch': 0.95}
{'loss': 1.1556, 'grad_norm': 2.8348595977646944, 'learning_rate': 5.64352707231089e-07, 'epoch': 0.95}
{'loss': 1.2649, 'grad_norm': 2.8441870891640657, 'learning_rate': 5.639067231153345e-07, 'epoch': 0.95}
{'loss': 1.2401, 'grad_norm': 2.6776696720654534, 'learning_rate': 5.63460687304514e-07, 'epoch': 0.95}
{'loss': 1.1693, 'grad_norm': 2.797521352142143, 'learning_rate': 5.630146001594321e-07, 'epoch': 0.95}
{'loss': 1.2207, 'grad_norm': 2.7966918417742397, 'learning_rate': 5.625684620409353e-07, 'epoch': 0.95}
{'loss': 1.2031, 'grad_norm': 2.8680887452102373, 'learning_rate': 5.621222733099111e-07, 'epoch': 0.95}
{'loss': 1.2367, 'grad_norm': 2.734994746938791, 'learning_rate': 5.61676034327288e-07, 'epoch': 0.95}
{'loss': 1.1552, 'grad_norm': 2.745919985447183, 'learning_rate': 5.612297454540351e-07, 'epoch': 0.96}
{'loss': 1.1852, 'grad_norm': 2.727351250248659, 'learning_rate': 5.607834070511619e-07, 'epoch': 0.96}
{'loss': 1.2012, 'grad_norm': 2.9024029526735826, 'learning_rate': 5.60337019479718e-07, 'epoch': 0.96}
{'loss': 1.2756, 'grad_norm': 2.7657784139524093, 'learning_rate': 5.598905831007925e-07, 'epoch': 0.96}
{'loss': 1.2888, 'grad_norm': 2.927758907049418, 'learning_rate': 5.594440982755145e-07, 'epoch': 0.96}
{'loss': 1.2374, 'grad_norm': 2.684806460745248, 'learning_rate': 5.589975653650516e-07, 'epoch': 0.96}
{'loss': 1.1973, 'grad_norm': 2.567618202901139, 'learning_rate': 5.585509847306111e-07, 'epoch': 0.96}
{'loss': 1.2878, 'grad_norm': 2.7491474471795194, 'learning_rate': 5.581043567334382e-07, 'epoch': 0.96}
{'loss': 1.2455, 'grad_norm': 2.9309806578620137, 'learning_rate': 5.576576817348168e-07, 'epoch': 0.96}
{'loss': 1.222, 'grad_norm': 2.6342030549077946, 'learning_rate': 5.572109600960689e-07, 'epoch': 0.96}
{'loss': 1.186, 'grad_norm': 2.701464273126438, 'learning_rate': 5.567641921785536e-07, 'epoch': 0.96}
{'loss': 1.2048, 'grad_norm': 2.71055317443571, 'learning_rate': 5.563173783436683e-07, 'epoch': 0.96}
{'loss': 1.2242, 'grad_norm': 2.9059332670989324, 'learning_rate': 5.558705189528469e-07, 'epoch': 0.96}
{'loss': 1.1993, 'grad_norm': 2.7715559695777814, 'learning_rate': 5.554236143675604e-07, 'epoch': 0.96}
{'loss': 1.2016, 'grad_norm': 2.6839033919947877, 'learning_rate': 5.549766649493165e-07, 'epoch': 0.96}
{'loss': 1.2248, 'grad_norm': 2.6521428899269934, 'learning_rate': 5.54529671059659e-07, 'epoch': 0.96}
{'loss': 1.228, 'grad_norm': 2.6310025847161187, 'learning_rate': 5.540826330601673e-07, 'epoch': 0.96}
{'loss': 1.209, 'grad_norm': 2.5182269589033224, 'learning_rate': 5.536355513124573e-07, 'epoch': 0.96}
{'loss': 1.2181, 'grad_norm': 2.6545771270031064, 'learning_rate': 5.531884261781796e-07, 'epoch': 0.97}
{'loss': 1.2292, 'grad_norm': 2.930246902708055, 'learning_rate': 5.527412580190203e-07, 'epoch': 0.97}
{'loss': 1.2684, 'grad_norm': 2.563849790030952, 'learning_rate': 5.522940471966998e-07, 'epoch': 0.97}
{'loss': 1.2038, 'grad_norm': 2.754851545946112, 'learning_rate': 5.518467940729739e-07, 'epoch': 0.97}
{'loss': 1.1761, 'grad_norm': 2.8840116046430566, 'learning_rate': 5.513994990096317e-07, 'epoch': 0.97}
{'loss': 1.1872, 'grad_norm': 2.8322990090036706, 'learning_rate': 5.509521623684967e-07, 'epoch': 0.97}
{'loss': 1.2407, 'grad_norm': 2.9330504716045516, 'learning_rate': 5.505047845114257e-07, 'epoch': 0.97}
{'loss': 1.2828, 'grad_norm': 2.7640886480957407, 'learning_rate': 5.500573658003096e-07, 'epoch': 0.97}
{'loss': 1.2357, 'grad_norm': 2.544111440756109, 'learning_rate': 5.496099065970713e-07, 'epoch': 0.97}
{'loss': 1.2041, 'grad_norm': 2.7908768410210634, 'learning_rate': 5.491624072636674e-07, 'epoch': 0.97}
{'loss': 1.2416, 'grad_norm': 2.741394400016162, 'learning_rate': 5.487148681620861e-07, 'epoch': 0.97}
{'loss': 1.2214, 'grad_norm': 2.620181014800438, 'learning_rate': 5.482672896543487e-07, 'epoch': 0.97}
{'loss': 1.2409, 'grad_norm': 2.7556341330491345, 'learning_rate': 5.478196721025073e-07, 'epoch': 0.97}
{'loss': 1.1634, 'grad_norm': 2.7222723024481814, 'learning_rate': 5.473720158686466e-07, 'epoch': 0.97}
{'loss': 1.0768, 'grad_norm': 2.8180027719818224, 'learning_rate': 5.469243213148821e-07, 'epoch': 0.97}
{'loss': 1.2556, 'grad_norm': 3.048299745395019, 'learning_rate': 5.464765888033601e-07, 'epoch': 0.97}
{'loss': 1.202, 'grad_norm': 2.5801696768738127, 'learning_rate': 5.460288186962583e-07, 'epoch': 0.97}
{'loss': 1.1519, 'grad_norm': 2.8374738148345537, 'learning_rate': 5.455810113557839e-07, 'epoch': 0.97}
{'loss': 1.2638, 'grad_norm': 2.684802679053459, 'learning_rate': 5.45133167144175e-07, 'epoch': 0.98}
{'loss': 1.235, 'grad_norm': 2.7287740792753907, 'learning_rate': 5.44685286423699e-07, 'epoch': 0.98}
{'loss': 1.2396, 'grad_norm': 2.72459515880715, 'learning_rate': 5.442373695566534e-07, 'epoch': 0.98}
{'loss': 1.1687, 'grad_norm': 2.6877969392262555, 'learning_rate': 5.437894169053641e-07, 'epoch': 0.98}
{'loss': 1.2134, 'grad_norm': 2.632691877109447, 'learning_rate': 5.433414288321867e-07, 'epoch': 0.98}
{'loss': 1.1679, 'grad_norm': 2.6407687754022695, 'learning_rate': 5.428934056995051e-07, 'epoch': 0.98}
{'loss': 1.1844, 'grad_norm': 2.7787823951420707, 'learning_rate': 5.424453478697321e-07, 'epoch': 0.98}
{'loss': 1.196, 'grad_norm': 2.8183808413097777, 'learning_rate': 5.419972557053073e-07, 'epoch': 0.98}
{'loss': 1.2177, 'grad_norm': 2.756212314131168, 'learning_rate': 5.415491295686994e-07, 'epoch': 0.98}
{'loss': 1.2227, 'grad_norm': 2.848036917198472, 'learning_rate': 5.411009698224041e-07, 'epoch': 0.98}
{'loss': 1.1894, 'grad_norm': 2.769598128233625, 'learning_rate': 5.406527768289441e-07, 'epoch': 0.98}
{'loss': 1.1937, 'grad_norm': 2.726114908337933, 'learning_rate': 5.402045509508691e-07, 'epoch': 0.98}
{'loss': 1.2486, 'grad_norm': 2.723575000060459, 'learning_rate': 5.397562925507555e-07, 'epoch': 0.98}
{'loss': 1.2334, 'grad_norm': 2.657283378864455, 'learning_rate': 5.393080019912061e-07, 'epoch': 0.98}
{'loss': 1.2608, 'grad_norm': 2.753808498519222, 'learning_rate': 5.388596796348494e-07, 'epoch': 0.98}
{'loss': 1.2198, 'grad_norm': 2.7775810006334822, 'learning_rate': 5.384113258443398e-07, 'epoch': 0.98}
{'loss': 1.1979, 'grad_norm': 2.990283122057956, 'learning_rate': 5.379629409823571e-07, 'epoch': 0.98}
{'loss': 1.1765, 'grad_norm': 2.8266832354961617, 'learning_rate': 5.375145254116065e-07, 'epoch': 0.98}
{'loss': 1.2016, 'grad_norm': 2.924885477787707, 'learning_rate': 5.370660794948173e-07, 'epoch': 0.99}
{'loss': 1.23, 'grad_norm': 2.674978162803621, 'learning_rate': 5.366176035947444e-07, 'epoch': 0.99}
{'loss': 1.2454, 'grad_norm': 2.775973080309432, 'learning_rate': 5.361690980741662e-07, 'epoch': 0.99}
{'loss': 1.1797, 'grad_norm': 2.864911456708059, 'learning_rate': 5.357205632958851e-07, 'epoch': 0.99}
{'loss': 1.1936, 'grad_norm': 2.8472708964554347, 'learning_rate': 5.352719996227272e-07, 'epoch': 0.99}
{'loss': 1.2545, 'grad_norm': 2.6911347106824324, 'learning_rate': 5.348234074175427e-07, 'epoch': 0.99}
{'loss': 1.221, 'grad_norm': 2.985141444360441, 'learning_rate': 5.343747870432037e-07, 'epoch': 0.99}
{'loss': 1.1796, 'grad_norm': 2.642916953986541, 'learning_rate': 5.33926138862606e-07, 'epoch': 0.99}
{'loss': 1.262, 'grad_norm': 2.8193134293346795, 'learning_rate': 5.334774632386671e-07, 'epoch': 0.99}
{'loss': 1.2835, 'grad_norm': 2.5452226218823855, 'learning_rate': 5.330287605343279e-07, 'epoch': 0.99}
{'loss': 1.2428, 'grad_norm': 2.77322250273545, 'learning_rate': 5.325800311125497e-07, 'epoch': 0.99}
{'loss': 1.2406, 'grad_norm': 2.6795811984743514, 'learning_rate': 5.321312753363167e-07, 'epoch': 0.99}
{'loss': 1.2332, 'grad_norm': 2.9844242500308393, 'learning_rate': 5.316824935686335e-07, 'epoch': 0.99}
{'loss': 1.2036, 'grad_norm': 2.8272059586319234, 'learning_rate': 5.312336861725265e-07, 'epoch': 0.99}
{'loss': 1.263, 'grad_norm': 2.732818331204723, 'learning_rate': 5.307848535110422e-07, 'epoch': 0.99}
{'loss': 1.1719, 'grad_norm': 2.7000321624156647, 'learning_rate': 5.303359959472479e-07, 'epoch': 0.99}
{'loss': 1.1873, 'grad_norm': 2.6904389269476585, 'learning_rate': 5.298871138442307e-07, 'epoch': 0.99}
{'loss': 1.2764, 'grad_norm': 2.788144181536652, 'learning_rate': 5.294382075650981e-07, 'epoch': 0.99}
{'loss': 1.2549, 'grad_norm': 2.7245511051156264, 'learning_rate': 5.289892774729766e-07, 'epoch': 1.0}
{'loss': 1.1839, 'grad_norm': 2.8730278033587813, 'learning_rate': 5.285403239310122e-07, 'epoch': 1.0}
{'loss': 1.1609, 'grad_norm': 2.8916507931554167, 'learning_rate': 5.280913473023701e-07, 'epoch': 1.0}
{'loss': 1.1626, 'grad_norm': 2.5956020037730254, 'learning_rate': 5.276423479502338e-07, 'epoch': 1.0}
{'loss': 1.2376, 'grad_norm': 2.803326995260062, 'learning_rate': 5.271933262378053e-07, 'epoch': 1.0}
{'loss': 1.2207, 'grad_norm': 2.8650423987673324, 'learning_rate': 5.267442825283047e-07, 'epoch': 1.0}
{'loss': 1.2696, 'grad_norm': 2.63817488303905, 'learning_rate': 5.262952171849699e-07, 'epoch': 1.0}
{'loss': 1.2436, 'grad_norm': 2.7852069026426687, 'learning_rate': 5.258461305710563e-07, 'epoch': 1.0}
{'loss': 1.2086, 'grad_norm': 2.620089126024706, 'learning_rate': 5.253970230498366e-07, 'epoch': 1.0}
{'loss': 1.2349, 'grad_norm': 2.6448055614972277, 'learning_rate': 5.249478949846003e-07, 'epoch': 1.0}
{'loss': 1.1754, 'grad_norm': 2.8189572758831667, 'learning_rate': 5.244987467386536e-07, 'epoch': 1.0}
{'loss': 1.1949, 'grad_norm': 2.646990822763283, 'learning_rate': 5.240495786753188e-07, 'epoch': 1.0}
{'loss': 1.2348, 'grad_norm': 2.5948354163139964, 'learning_rate': 5.236003911579344e-07, 'epoch': 1.0}
{'loss': 1.2365, 'grad_norm': 2.9066160626353734, 'learning_rate': 5.231511845498547e-07, 'epoch': 1.0}
{'loss': 1.1327, 'grad_norm': 2.766606532745074, 'learning_rate': 5.227019592144495e-07, 'epoch': 1.0}
{'loss': 1.2419, 'grad_norm': 2.8707037490317195, 'learning_rate': 5.222527155151035e-07, 'epoch': 1.0}
{'loss': 1.2228, 'grad_norm': 2.909168834102941, 'learning_rate': 5.218034538152162e-07, 'epoch': 1.0}
{'loss': 1.2278, 'grad_norm': 2.8626330476011588, 'learning_rate': 5.213541744782022e-07, 'epoch': 1.0}
{'loss': 1.2444, 'grad_norm': 2.790210795884266, 'learning_rate': 5.209048778674897e-07, 'epoch': 1.0}
