  0%|          | 0/1801 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 3.2971, 'grad_norm': 22.449863990439336, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.3484, 'grad_norm': 2.9669324603687075, 'learning_rate': 5.17090101379383e-07, 'epoch': 0.51}
{'loss': 1.3797, 'grad_norm': 2.5353447754764917, 'learning_rate': 5.16190945626678e-07, 'epoch': 0.51}
{'loss': 1.3682, 'grad_norm': 2.762112522612563, 'learning_rate': 5.152917374556211e-07, 'epoch': 0.51}
{'loss': 1.2943, 'grad_norm': 2.6677650011725884, 'learning_rate': 5.143924797774075e-07, 'epoch': 0.51}
{'loss': 1.2742, 'grad_norm': 2.894824498278578, 'learning_rate': 5.134931755033935e-07, 'epoch': 0.51}
{'loss': 1.3576, 'grad_norm': 2.7176016445085276, 'learning_rate': 5.125938275450858e-07, 'epoch': 0.51}
{'loss': 1.3904, 'grad_norm': 2.9361041551285902, 'learning_rate': 5.116944388141324e-07, 'epoch': 0.51}
{'loss': 1.3398, 'grad_norm': 2.8338008851453345, 'learning_rate': 5.107950122223139e-07, 'epoch': 0.51}
{'loss': 1.4, 'grad_norm': 2.8242555722293914, 'learning_rate': 5.098955506815329e-07, 'epoch': 0.51}
{'loss': 1.3256, 'grad_norm': 2.7887463683659273, 'learning_rate': 5.089960571038053e-07, 'epoch': 0.51}
{'loss': 1.3038, 'grad_norm': 2.6619852370244126, 'learning_rate': 5.080965344012508e-07, 'epoch': 0.51}
{'loss': 1.3741, 'grad_norm': 2.8708927334031644, 'learning_rate': 5.071969854860833e-07, 'epoch': 0.51}
{'loss': 1.4255, 'grad_norm': 2.6951449619539796, 'learning_rate': 5.062974132706016e-07, 'epoch': 0.51}
{'loss': 1.3418, 'grad_norm': 2.6555759201131566, 'learning_rate': 5.053978206671801e-07, 'epoch': 0.51}
{'loss': 1.2795, 'grad_norm': 2.898306569738813, 'learning_rate': 5.044982105882589e-07, 'epoch': 0.51}
{'loss': 1.3504, 'grad_norm': 2.8447363146138605, 'learning_rate': 5.035985859463349e-07, 'epoch': 0.51}
{'loss': 1.275, 'grad_norm': 2.719266855674467, 'learning_rate': 5.026989496539522e-07, 'epoch': 0.51}
{'loss': 1.2809, 'grad_norm': 2.542001950245519, 'learning_rate': 5.017993046236924e-07, 'epoch': 0.51}
{'loss': 1.3499, 'grad_norm': 2.949637973398375, 'learning_rate': 5.008996537681652e-07, 'epoch': 0.52}
{'loss': 1.2952, 'grad_norm': 2.8469336269407233, 'learning_rate': 5e-07, 'epoch': 0.52}
{'loss': 1.286, 'grad_norm': 2.8915175297390188, 'learning_rate': 4.991003462318348e-07, 'epoch': 0.52}
{'loss': 1.2979, 'grad_norm': 2.814630176483846, 'learning_rate': 4.982006953763077e-07, 'epoch': 0.52}
{'loss': 1.3187, 'grad_norm': 2.867912865665325, 'learning_rate': 4.973010503460479e-07, 'epoch': 0.52}
{'loss': 1.4312, 'grad_norm': 2.74800714083333, 'learning_rate': 4.96401414053665e-07, 'epoch': 0.52}
{'loss': 1.2826, 'grad_norm': 2.730962820768837, 'learning_rate': 4.955017894117411e-07, 'epoch': 0.52}
{'loss': 1.2858, 'grad_norm': 2.8076627505077716, 'learning_rate': 4.9460217933282e-07, 'epoch': 0.52}
{'loss': 1.3993, 'grad_norm': 2.8405218954855775, 'learning_rate': 4.937025867293984e-07, 'epoch': 0.52}
{'loss': 1.2574, 'grad_norm': 2.7198968458422295, 'learning_rate': 4.928030145139168e-07, 'epoch': 0.52}
{'loss': 1.3671, 'grad_norm': 2.6975244386828554, 'learning_rate': 4.919034655987492e-07, 'epoch': 0.52}
{'loss': 1.2435, 'grad_norm': 2.7026232285092675, 'learning_rate': 4.910039428961948e-07, 'epoch': 0.52}
{'loss': 1.3212, 'grad_norm': 2.687551747057762, 'learning_rate': 4.90104449318467e-07, 'epoch': 0.52}
{'loss': 1.2955, 'grad_norm': 2.7416471484626714, 'learning_rate': 4.892049877776861e-07, 'epoch': 0.52}
{'loss': 1.3884, 'grad_norm': 2.499981971457707, 'learning_rate': 4.883055611858676e-07, 'epoch': 0.52}
{'loss': 1.3219, 'grad_norm': 2.860773290699722, 'learning_rate': 4.874061724549143e-07, 'epoch': 0.52}
{'loss': 1.3556, 'grad_norm': 2.666308919172088, 'learning_rate': 4.865068244966065e-07, 'epoch': 0.52}
{'loss': 1.3055, 'grad_norm': 2.755469336257387, 'learning_rate': 4.856075202225926e-07, 'epoch': 0.52}
{'loss': 1.3164, 'grad_norm': 2.7133869318271016, 'learning_rate': 4.847082625443792e-07, 'epoch': 0.53}
{'loss': 1.329, 'grad_norm': 2.7172455476586928, 'learning_rate': 4.838090543733221e-07, 'epoch': 0.53}
{'loss': 1.2821, 'grad_norm': 2.7373870492156107, 'learning_rate': 4.829098986206172e-07, 'epoch': 0.53}
{'loss': 1.2169, 'grad_norm': 2.713422693929706, 'learning_rate': 4.820107981972904e-07, 'epoch': 0.53}
{'loss': 1.3135, 'grad_norm': 2.7083397154927153, 'learning_rate': 4.811117560141885e-07, 'epoch': 0.53}
{'loss': 1.2931, 'grad_norm': 2.723647696384617, 'learning_rate': 4.802127749819696e-07, 'epoch': 0.53}
{'loss': 1.3308, 'grad_norm': 2.7724927559371344, 'learning_rate': 4.793138580110942e-07, 'epoch': 0.53}
{'loss': 1.3519, 'grad_norm': 2.8479668205786286, 'learning_rate': 4.784150080118151e-07, 'epoch': 0.53}
{'loss': 1.2663, 'grad_norm': 2.814893103464527, 'learning_rate': 4.775162278941686e-07, 'epoch': 0.53}
{'loss': 1.2852, 'grad_norm': 2.833788541924369, 'learning_rate': 4.76617520567964e-07, 'epoch': 0.53}
{'loss': 1.2872, 'grad_norm': 2.6474680089661753, 'learning_rate': 4.75718888942776e-07, 'epoch': 0.53}
{'loss': 1.2735, 'grad_norm': 2.714896420682537, 'learning_rate': 4.748203359279332e-07, 'epoch': 0.53}
{'loss': 1.2521, 'grad_norm': 2.8480173923400165, 'learning_rate': 4.7392186443251057e-07, 'epoch': 0.53}
{'loss': 1.2887, 'grad_norm': 2.8740271080659077, 'learning_rate': 4.7302347736531874e-07, 'epoch': 0.53}
{'loss': 1.284, 'grad_norm': 2.6674234508522248, 'learning_rate': 4.721251776348949e-07, 'epoch': 0.53}
{'loss': 1.274, 'grad_norm': 2.731321288050969, 'learning_rate': 4.7122696814949356e-07, 'epoch': 0.53}
{'loss': 1.3331, 'grad_norm': 3.0071091882850434, 'learning_rate': 4.7032885181707733e-07, 'epoch': 0.53}
{'loss': 1.2332, 'grad_norm': 2.906410624836389, 'learning_rate': 4.694308315453068e-07, 'epoch': 0.53}
{'loss': 1.3555, 'grad_norm': 2.8160136777152203, 'learning_rate': 4.6853291024153197e-07, 'epoch': 0.54}
{'loss': 1.2865, 'grad_norm': 2.7111803917935795, 'learning_rate': 4.676350908127821e-07, 'epoch': 0.54}
{'loss': 1.3856, 'grad_norm': 2.6634981923405885, 'learning_rate': 4.667373761657568e-07, 'epoch': 0.54}
{'loss': 1.3545, 'grad_norm': 2.8824056945149854, 'learning_rate': 4.6583976920681654e-07, 'epoch': 0.54}
{'loss': 1.3425, 'grad_norm': 2.9373077792560705, 'learning_rate': 4.649422728419729e-07, 'epoch': 0.54}
{'loss': 1.3508, 'grad_norm': 2.734978216958489, 'learning_rate': 4.640448899768797e-07, 'epoch': 0.54}
{'loss': 1.3055, 'grad_norm': 2.8063836544004572, 'learning_rate': 4.6314762351682284e-07, 'epoch': 0.54}
{'loss': 1.2965, 'grad_norm': 3.0479571831375383, 'learning_rate': 4.622504763667121e-07, 'epoch': 0.54}
{'loss': 1.2742, 'grad_norm': 2.703716764964139, 'learning_rate': 4.613534514310702e-07, 'epoch': 0.54}
{'loss': 1.2827, 'grad_norm': 2.764792737649862, 'learning_rate': 4.604565516140247e-07, 'epoch': 0.54}
{'loss': 1.3125, 'grad_norm': 2.8347678668658514, 'learning_rate': 4.595597798192979e-07, 'epoch': 0.54}
{'loss': 1.3402, 'grad_norm': 2.771110457528194, 'learning_rate': 4.586631389501976e-07, 'epoch': 0.54}
{'loss': 1.3098, 'grad_norm': 2.799996806204746, 'learning_rate': 4.5776663190960794e-07, 'epoch': 0.54}
{'loss': 1.2539, 'grad_norm': 2.7924144823818233, 'learning_rate': 4.568702615999796e-07, 'epoch': 0.54}
{'loss': 1.3341, 'grad_norm': 2.981835527680778, 'learning_rate': 4.559740309233204e-07, 'epoch': 0.54}
{'loss': 1.2917, 'grad_norm': 2.775497133179952, 'learning_rate': 4.5507794278118675e-07, 'epoch': 0.54}
{'loss': 1.3445, 'grad_norm': 2.8948596366765256, 'learning_rate': 4.541820000746727e-07, 'epoch': 0.54}
{'loss': 1.336, 'grad_norm': 2.853945802841488, 'learning_rate': 4.5328620570440224e-07, 'epoch': 0.54}
{'loss': 1.3003, 'grad_norm': 2.8551490834482225, 'learning_rate': 4.523905625705188e-07, 'epoch': 0.55}
{'loss': 1.3032, 'grad_norm': 2.9399893837149524, 'learning_rate': 4.5149507357267597e-07, 'epoch': 0.55}
{'loss': 1.3631, 'grad_norm': 2.776026740664904, 'learning_rate': 4.5059974161002877e-07, 'epoch': 0.55}
{'loss': 1.2953, 'grad_norm': 2.8053046169880944, 'learning_rate': 4.4970456958122343e-07, 'epoch': 0.55}
{'loss': 1.281, 'grad_norm': 2.6374485933204683, 'learning_rate': 4.4880956038438874e-07, 'epoch': 0.55}
{'loss': 1.2893, 'grad_norm': 2.8766912575245343, 'learning_rate': 4.479147169171259e-07, 'epoch': 0.55}
{'loss': 1.2714, 'grad_norm': 2.718515554173386, 'learning_rate': 4.4702004207650003e-07, 'epoch': 0.55}
{'loss': 1.3989, 'grad_norm': 2.8341808108489976, 'learning_rate': 4.4612553875902993e-07, 'epoch': 0.55}
{'loss': 1.2605, 'grad_norm': 2.850810437048363, 'learning_rate': 4.452312098606792e-07, 'epoch': 0.55}
{'loss': 1.3565, 'grad_norm': 2.686147675606779, 'learning_rate': 4.4433705827684694e-07, 'epoch': 0.55}
{'loss': 1.2674, 'grad_norm': 2.780678251630145, 'learning_rate': 4.434430869023579e-07, 'epoch': 0.55}
{'loss': 1.2697, 'grad_norm': 2.877369424873127, 'learning_rate': 4.425492986314537e-07, 'epoch': 0.55}
{'loss': 1.2864, 'grad_norm': 2.7674915563066658, 'learning_rate': 4.4165569635778296e-07, 'epoch': 0.55}
{'loss': 1.2985, 'grad_norm': 2.6789581085399132, 'learning_rate': 4.40762282974392e-07, 'epoch': 0.55}
{'loss': 1.3431, 'grad_norm': 2.992051837794359, 'learning_rate': 4.3986906137371614e-07, 'epoch': 0.55}
{'loss': 1.3219, 'grad_norm': 2.7079120516677184, 'learning_rate': 4.389760344475691e-07, 'epoch': 0.55}
{'loss': 1.3977, 'grad_norm': 2.865761234632731, 'learning_rate': 4.3808320508713496e-07, 'epoch': 0.55}
{'loss': 1.3549, 'grad_norm': 2.7879662177592137, 'learning_rate': 4.371905761829577e-07, 'epoch': 0.55}
{'loss': 1.2547, 'grad_norm': 2.6854226288030114, 'learning_rate': 4.362981506249328e-07, 'epoch': 0.56}
{'loss': 1.298, 'grad_norm': 2.799768716453395, 'learning_rate': 4.354059313022969e-07, 'epoch': 0.56}
{'loss': 1.233, 'grad_norm': 2.8380919355934067, 'learning_rate': 4.3451392110361916e-07, 'epoch': 0.56}
{'loss': 1.2992, 'grad_norm': 2.691711610041054, 'learning_rate': 4.336221229167919e-07, 'epoch': 0.56}
{'loss': 1.3246, 'grad_norm': 2.6609721013361365, 'learning_rate': 4.3273053962902073e-07, 'epoch': 0.56}
{'loss': 1.3028, 'grad_norm': 2.5433879431559063, 'learning_rate': 4.318391741268158e-07, 'epoch': 0.56}
{'loss': 1.4042, 'grad_norm': 2.6369747028268855, 'learning_rate': 4.3094802929598193e-07, 'epoch': 0.56}
{'loss': 1.2499, 'grad_norm': 2.8955313219588, 'learning_rate': 4.3005710802160963e-07, 'epoch': 0.56}
{'loss': 1.3071, 'grad_norm': 2.6894505827880866, 'learning_rate': 4.2916641318806575e-07, 'epoch': 0.56}
{'loss': 1.3261, 'grad_norm': 2.6836145811102976, 'learning_rate': 4.2827594767898366e-07, 'epoch': 0.56}
{'loss': 1.2616, 'grad_norm': 2.892190841011972, 'learning_rate': 4.2738571437725496e-07, 'epoch': 0.56}
{'loss': 1.2721, 'grad_norm': 2.885185065022545, 'learning_rate': 4.264957161650186e-07, 'epoch': 0.56}
{'loss': 1.2789, 'grad_norm': 2.8028358783868876, 'learning_rate': 4.256059559236533e-07, 'epoch': 0.56}
{'loss': 1.2909, 'grad_norm': 3.0097391555946316, 'learning_rate': 4.247164365337668e-07, 'epoch': 0.56}
{'loss': 1.3123, 'grad_norm': 2.828669583334932, 'learning_rate': 4.2382716087518734e-07, 'epoch': 0.56}
{'loss': 1.3353, 'grad_norm': 2.8821620834166164, 'learning_rate': 4.2293813182695366e-07, 'epoch': 0.56}
{'loss': 1.2806, 'grad_norm': 2.7643833459903, 'learning_rate': 4.220493522673067e-07, 'epoch': 0.56}
{'loss': 1.2918, 'grad_norm': 2.760709937274141, 'learning_rate': 4.211608250736792e-07, 'epoch': 0.56}
{'loss': 1.3445, 'grad_norm': 2.973515195394582, 'learning_rate': 4.2027255312268715e-07, 'epoch': 0.57}
{'loss': 1.3067, 'grad_norm': 3.048699987436714, 'learning_rate': 4.193845392901201e-07, 'epoch': 0.57}
{'loss': 1.3903, 'grad_norm': 2.9141402726140546, 'learning_rate': 4.184967864509317e-07, 'epoch': 0.57}
{'loss': 1.2846, 'grad_norm': 2.7225434689224617, 'learning_rate': 4.1760929747923105e-07, 'epoch': 0.57}
{'loss': 1.2681, 'grad_norm': 2.764370039097174, 'learning_rate': 4.1672207524827277e-07, 'epoch': 0.57}
{'loss': 1.3191, 'grad_norm': 2.6918637281477764, 'learning_rate': 4.158351226304478e-07, 'epoch': 0.57}
{'loss': 1.2702, 'grad_norm': 2.899703575082483, 'learning_rate': 4.1494844249727447e-07, 'epoch': 0.57}
{'loss': 1.319, 'grad_norm': 2.7983019998427965, 'learning_rate': 4.1406203771938854e-07, 'epoch': 0.57}
{'loss': 1.2575, 'grad_norm': 2.7188902556129992, 'learning_rate': 4.131759111665348e-07, 'epoch': 0.57}
{'loss': 1.3213, 'grad_norm': 2.8156291916198115, 'learning_rate': 4.1229006570755687e-07, 'epoch': 0.57}
{'loss': 1.3178, 'grad_norm': 2.856840780340905, 'learning_rate': 4.1140450421038866e-07, 'epoch': 0.57}
{'loss': 1.3674, 'grad_norm': 2.9270509849568302, 'learning_rate': 4.105192295420444e-07, 'epoch': 0.57}
{'loss': 1.2627, 'grad_norm': 2.8521449464804163, 'learning_rate': 4.0963424456860987e-07, 'epoch': 0.57}
{'loss': 1.2826, 'grad_norm': 2.8971798734892356, 'learning_rate': 4.087495521552331e-07, 'epoch': 0.57}
{'loss': 1.2439, 'grad_norm': 2.7540343286593925, 'learning_rate': 4.0786515516611477e-07, 'epoch': 0.57}
{'loss': 1.3601, 'grad_norm': 2.8559577101120524, 'learning_rate': 4.069810564644992e-07, 'epoch': 0.57}
{'loss': 1.2023, 'grad_norm': 2.871615769602368, 'learning_rate': 4.0609725891266495e-07, 'epoch': 0.57}
{'loss': 1.2971, 'grad_norm': 2.673491783324998, 'learning_rate': 4.052137653719157e-07, 'epoch': 0.57}
{'loss': 1.3208, 'grad_norm': 2.623327731916183, 'learning_rate': 4.043305787025708e-07, 'epoch': 0.58}
{'loss': 1.2547, 'grad_norm': 2.5510183359242435, 'learning_rate': 4.0344770176395606e-07, 'epoch': 0.58}
{'loss': 1.3475, 'grad_norm': 2.748798982598301, 'learning_rate': 4.025651374143947e-07, 'epoch': 0.58}
{'loss': 1.3473, 'grad_norm': 2.9081019688433822, 'learning_rate': 4.016828885111977e-07, 'epoch': 0.58}
{'loss': 1.2582, 'grad_norm': 2.7416919944795315, 'learning_rate': 4.0080095791065504e-07, 'epoch': 0.58}
{'loss': 1.3395, 'grad_norm': 2.6828974597270894, 'learning_rate': 3.999193484680261e-07, 'epoch': 0.58}
{'loss': 1.305, 'grad_norm': 2.9577999260319894, 'learning_rate': 3.990380630375303e-07, 'epoch': 0.58}
{'loss': 1.3645, 'grad_norm': 2.7587488328061194, 'learning_rate': 3.9815710447233833e-07, 'epoch': 0.58}
{'loss': 1.3157, 'grad_norm': 2.904049275789912, 'learning_rate': 3.972764756245625e-07, 'epoch': 0.58}
{'loss': 1.264, 'grad_norm': 3.191347805444093, 'learning_rate': 3.9639617934524786e-07, 'epoch': 0.58}
{'loss': 1.3218, 'grad_norm': 2.7256418966787406, 'learning_rate': 3.955162184843624e-07, 'epoch': 0.58}
{'loss': 1.2428, 'grad_norm': 2.8148077041053057, 'learning_rate': 3.946365958907887e-07, 'epoch': 0.58}
{'loss': 1.3278, 'grad_norm': 2.7136576646434043, 'learning_rate': 3.9375731441231377e-07, 'epoch': 0.58}
{'loss': 1.3047, 'grad_norm': 2.683025191534346, 'learning_rate': 3.9287837689562013e-07, 'epoch': 0.58}
{'loss': 1.3407, 'grad_norm': 2.681847956078131, 'learning_rate': 3.919997861862774e-07, 'epoch': 0.58}
{'loss': 1.3199, 'grad_norm': 2.7065303288623648, 'learning_rate': 3.911215451287317e-07, 'epoch': 0.58}
{'loss': 1.3437, 'grad_norm': 2.925257004675984, 'learning_rate': 3.9024365656629765e-07, 'epoch': 0.58}
{'loss': 1.3186, 'grad_norm': 2.948962040958418, 'learning_rate': 3.893661233411483e-07, 'epoch': 0.58}
{'loss': 1.32, 'grad_norm': 2.624313101921932, 'learning_rate': 3.8848894829430647e-07, 'epoch': 0.59}
{'loss': 1.3387, 'grad_norm': 2.6075163891631834, 'learning_rate': 3.8761213426563543e-07, 'epoch': 0.59}
{'loss': 1.2469, 'grad_norm': 2.7360071202495946, 'learning_rate': 3.867356840938294e-07, 'epoch': 0.59}
{'loss': 1.4369, 'grad_norm': 2.7204004264526493, 'learning_rate': 3.85859600616405e-07, 'epoch': 0.59}
{'loss': 1.2587, 'grad_norm': 2.849082785883579, 'learning_rate': 3.8498388666969126e-07, 'epoch': 0.59}
{'loss': 1.3295, 'grad_norm': 2.839371069223351, 'learning_rate': 3.841085450888211e-07, 'epoch': 0.59}
{'loss': 1.3045, 'grad_norm': 2.744384398365875, 'learning_rate': 3.8323357870772195e-07, 'epoch': 0.59}
{'loss': 1.2745, 'grad_norm': 2.7414007281130277, 'learning_rate': 3.823589903591062e-07, 'epoch': 0.59}
{'loss': 1.2495, 'grad_norm': 2.945998301334409, 'learning_rate': 3.814847828744628e-07, 'epoch': 0.59}
{'loss': 1.2709, 'grad_norm': 2.8110799207955046, 'learning_rate': 3.806109590840473e-07, 'epoch': 0.59}
{'loss': 1.2478, 'grad_norm': 2.619587291265687, 'learning_rate': 3.7973752181687327e-07, 'epoch': 0.59}
{'loss': 1.3026, 'grad_norm': 2.634525633173412, 'learning_rate': 3.7886447390070277e-07, 'epoch': 0.59}
{'loss': 1.3836, 'grad_norm': 2.9226862116444123, 'learning_rate': 3.77991818162037e-07, 'epoch': 0.59}
{'loss': 1.283, 'grad_norm': 2.8344501354533875, 'learning_rate': 3.7711955742610835e-07, 'epoch': 0.59}
{'loss': 1.3317, 'grad_norm': 2.90720503589732, 'learning_rate': 3.762476945168697e-07, 'epoch': 0.59}
{'loss': 1.3149, 'grad_norm': 2.6351028604886237, 'learning_rate': 3.7537623225698604e-07, 'epoch': 0.59}
{'loss': 1.2743, 'grad_norm': 2.9033688569085037, 'learning_rate': 3.745051734678256e-07, 'epoch': 0.59}
{'loss': 1.3327, 'grad_norm': 2.6651101636247843, 'learning_rate': 3.7363452096944994e-07, 'epoch': 0.59}
{'loss': 1.2721, 'grad_norm': 2.7882442239746292, 'learning_rate': 3.7276427758060526e-07, 'epoch': 0.6}
{'loss': 1.3042, 'grad_norm': 2.7636110596350796, 'learning_rate': 3.718944461187138e-07, 'epoch': 0.6}
{'loss': 1.2672, 'grad_norm': 2.7549421651582793, 'learning_rate': 3.710250293998635e-07, 'epoch': 0.6}
{'loss': 1.219, 'grad_norm': 2.8342372061037553, 'learning_rate': 3.7015603023880016e-07, 'epoch': 0.6}
{'loss': 1.362, 'grad_norm': 2.7476615275693517, 'learning_rate': 3.6928745144891726e-07, 'epoch': 0.6}
{'loss': 1.2265, 'grad_norm': 2.871174372032675, 'learning_rate': 3.6841929584224747e-07, 'epoch': 0.6}
{'loss': 1.2718, 'grad_norm': 2.7185673851363807, 'learning_rate': 3.6755156622945365e-07, 'epoch': 0.6}
{'loss': 1.3109, 'grad_norm': 2.7013197868618914, 'learning_rate': 3.6668426541981913e-07, 'epoch': 0.6}
{'loss': 1.2806, 'grad_norm': 2.8716207442154653, 'learning_rate': 3.658173962212393e-07, 'epoch': 0.6}
{'loss': 1.2634, 'grad_norm': 3.010198922847609, 'learning_rate': 3.6495096144021185e-07, 'epoch': 0.6}
{'loss': 1.3366, 'grad_norm': 2.6593182826821153, 'learning_rate': 3.640849638818285e-07, 'epoch': 0.6}
{'loss': 1.2002, 'grad_norm': 2.8507965778555344, 'learning_rate': 3.6321940634976516e-07, 'epoch': 0.6}
{'loss': 1.3418, 'grad_norm': 2.7344357967018023, 'learning_rate': 3.6235429164627297e-07, 'epoch': 0.6}
{'loss': 1.2738, 'grad_norm': 2.768093111890689, 'learning_rate': 3.6148962257216985e-07, 'epoch': 0.6}
{'loss': 1.2583, 'grad_norm': 2.909096931969617, 'learning_rate': 3.6062540192683066e-07, 'epoch': 0.6}
{'loss': 1.3096, 'grad_norm': 2.9371855829708227, 'learning_rate': 3.597616325081787e-07, 'epoch': 0.6}
{'loss': 1.3297, 'grad_norm': 2.9236935109252125, 'learning_rate': 3.5889831711267613e-07, 'epoch': 0.6}
{'loss': 1.2761, 'grad_norm': 2.9097679430554892, 'learning_rate': 3.5803545853531554e-07, 'epoch': 0.6}
{'loss': 1.2479, 'grad_norm': 2.8452150494271597, 'learning_rate': 3.5717305956961033e-07, 'epoch': 0.61}
{'loss': 1.2925, 'grad_norm': 2.805657625108131, 'learning_rate': 3.563111230075859e-07, 'epoch': 0.61}
{'loss': 1.2758, 'grad_norm': 2.8190179572353236, 'learning_rate': 3.5544965163977084e-07, 'epoch': 0.61}
{'loss': 1.2908, 'grad_norm': 2.8129335155490236, 'learning_rate': 3.5458864825518744e-07, 'epoch': 0.61}
{'loss': 1.2919, 'grad_norm': 2.844310734044751, 'learning_rate': 3.53728115641343e-07, 'epoch': 0.61}
{'loss': 1.3757, 'grad_norm': 2.90336866658934, 'learning_rate': 3.528680565842206e-07, 'epoch': 0.61}
{'loss': 1.2694, 'grad_norm': 2.8918402684098363, 'learning_rate': 3.5200847386827013e-07, 'epoch': 0.61}
{'loss': 1.2857, 'grad_norm': 2.832848779718605, 'learning_rate': 3.511493702763998e-07, 'epoch': 0.61}
{'loss': 1.3016, 'grad_norm': 2.752637015441529, 'learning_rate': 3.5029074858996587e-07, 'epoch': 0.61}
{'loss': 1.3063, 'grad_norm': 2.8569081227924227, 'learning_rate': 3.494326115887651e-07, 'epoch': 0.61}
{'loss': 1.2, 'grad_norm': 2.8180874466686494, 'learning_rate': 3.485749620510247e-07, 'epoch': 0.61}
{'loss': 1.3589, 'grad_norm': 2.725169516911625, 'learning_rate': 3.477178027533938e-07, 'epoch': 0.61}
{'loss': 1.3062, 'grad_norm': 2.7378387079478608, 'learning_rate': 3.4686113647093445e-07, 'epoch': 0.61}
{'loss': 1.3729, 'grad_norm': 3.0617692972429373, 'learning_rate': 3.4600496597711244e-07, 'epoch': 0.61}
{'loss': 1.2815, 'grad_norm': 2.6985320726105373, 'learning_rate': 3.451492940437886e-07, 'epoch': 0.61}
{'loss': 1.2985, 'grad_norm': 2.7098516148241587, 'learning_rate': 3.4429412344120956e-07, 'epoch': 0.61}
{'loss': 1.3272, 'grad_norm': 2.754657017552207, 'learning_rate': 3.4343945693799883e-07, 'epoch': 0.61}
{'loss': 1.2979, 'grad_norm': 2.854772217241414, 'learning_rate': 3.4258529730114794e-07, 'epoch': 0.61}
{'loss': 1.2234, 'grad_norm': 2.652034437958457, 'learning_rate': 3.4173164729600744e-07, 'epoch': 0.62}
{'loss': 1.2867, 'grad_norm': 2.631452111276371, 'learning_rate': 3.408785096862782e-07, 'epoch': 0.62}
{'loss': 1.3067, 'grad_norm': 2.837430514665525, 'learning_rate': 3.4002588723400155e-07, 'epoch': 0.62}
{'loss': 1.303, 'grad_norm': 2.6266622096792505, 'learning_rate': 3.3917378269955175e-07, 'epoch': 0.62}
{'loss': 1.3128, 'grad_norm': 2.9255768149595878, 'learning_rate': 3.383221988416258e-07, 'epoch': 0.62}
{'loss': 1.2649, 'grad_norm': 2.8950548769137, 'learning_rate': 3.3747113841723516e-07, 'epoch': 0.62}
{'loss': 1.286, 'grad_norm': 2.875634196588131, 'learning_rate': 3.3662060418169675e-07, 'epoch': 0.62}
{'loss': 1.2945, 'grad_norm': 2.6317231602237463, 'learning_rate': 3.3577059888862364e-07, 'epoch': 0.62}
{'loss': 1.2577, 'grad_norm': 2.674099413728906, 'learning_rate': 3.349211252899169e-07, 'epoch': 0.62}
{'loss': 1.3194, 'grad_norm': 2.9311523057480295, 'learning_rate': 3.3407218613575594e-07, 'epoch': 0.62}
{'loss': 1.2663, 'grad_norm': 2.923643435217255, 'learning_rate': 3.3322378417458977e-07, 'epoch': 0.62}
{'loss': 1.2082, 'grad_norm': 2.928953199995866, 'learning_rate': 3.3237592215312873e-07, 'epoch': 0.62}
{'loss': 1.2652, 'grad_norm': 2.705591161454636, 'learning_rate': 3.315286028163343e-07, 'epoch': 0.62}
{'loss': 1.3457, 'grad_norm': 2.9395333796335197, 'learning_rate': 3.30681828907412e-07, 'epoch': 0.62}
{'loss': 1.429, 'grad_norm': 2.6619687814279094, 'learning_rate': 3.29835603167801e-07, 'epoch': 0.62}
{'loss': 1.3162, 'grad_norm': 2.854268529434233, 'learning_rate': 3.2898992833716563e-07, 'epoch': 0.62}
{'loss': 1.3421, 'grad_norm': 3.0962172717113874, 'learning_rate': 3.2814480715338665e-07, 'epoch': 0.62}
{'loss': 1.2716, 'grad_norm': 2.8488257594831934, 'learning_rate': 3.273002423525529e-07, 'epoch': 0.62}
{'loss': 1.3558, 'grad_norm': 2.6133398163834323, 'learning_rate': 3.264562366689512e-07, 'epoch': 0.63}
{'loss': 1.3617, 'grad_norm': 2.931417331031817, 'learning_rate': 3.2561279283505884e-07, 'epoch': 0.63}
{'loss': 1.3348, 'grad_norm': 2.9197778846849824, 'learning_rate': 3.247699135815337e-07, 'epoch': 0.63}
{'loss': 1.3152, 'grad_norm': 2.804996228533897, 'learning_rate': 3.239276016372061e-07, 'epoch': 0.63}
{'loss': 1.3982, 'grad_norm': 2.7457623158325255, 'learning_rate': 3.2308585972906966e-07, 'epoch': 0.63}
{'loss': 1.312, 'grad_norm': 2.650331842390016, 'learning_rate': 3.222446905822721e-07, 'epoch': 0.63}
{'loss': 1.2634, 'grad_norm': 2.9682677919308644, 'learning_rate': 3.214040969201075e-07, 'epoch': 0.63}
{'loss': 1.2887, 'grad_norm': 2.668626263151364, 'learning_rate': 3.205640814640061e-07, 'epoch': 0.63}
{'loss': 1.3224, 'grad_norm': 2.623213123652343, 'learning_rate': 3.1972464693352684e-07, 'epoch': 0.63}
{'loss': 1.3286, 'grad_norm': 2.7804621026587855, 'learning_rate': 3.188857960463475e-07, 'epoch': 0.63}
